1676867863.302596;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302616;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302632;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302674;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302688;s1-eth1;784.43;2027.94;2812.38;1016;393;9.98;5.99;15.97;3;5;0.00;0.00;0;0
1676867863.302703;s1-eth2;147.70;0.00;147.70;0;74;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867863.302717;s1-eth3;2175.65;1079.84;3255.49;541;1090;7.98;13.97;21.96;7;4;0.00;0.00;0;0
1676867863.302734;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302751;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302775;total;4640.72;4724.55;9365.27;2367;2325;29.94;31.94;61.88;16;15;0.00;0.00;0;0
1676867863.802926;lo;1536.00;1536.00;3072.00;768;768;10.00;10.00;20.00;5;5;0.00;0.00;0;0
1676867863.802983;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803002;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803017;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803034;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803051;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803091;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803121;s1-eth1;148.00;0.00;148.00;0;74;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867863.803139;s1-eth2;786.00;2180.00;2966.00;1090;393;10.00;8.00;18.00;4;5;0.00;0.00;0;0
1676867863.803157;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867863.803179;s1-eth4;140.00;0.00;140.00;0;70;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867863.803200;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.803227;total;4790.00;4798.00;9588.00;2399;2395;32.00;32.00;64.00;16;16;0.00;0.00;0;0
1676867864.303404;lo;1532.93;1532.93;3065.87;768;768;9.98;9.98;19.96;5;5;0.00;0.00;0;0
1676867864.303463;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303482;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303498;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303516;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303532;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303578;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303602;s1-eth1;784.43;2175.65;2960.08;1090;393;9.98;7.98;17.96;4;5;0.00;0.00;0;0
1676867864.303622;s1-eth2;147.70;147.70;295.41;74;74;2.00;2.00;3.99;1;1;0.00;0.00;0;0
1676867864.303640;s1-eth3;2175.65;1079.84;3255.49;541;1090;7.98;13.97;21.96;7;4;0.00;0.00;0;0
1676867864.303659;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
